time,speed,lateralAcceleration,elapsedDistance,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz
0.99,41.48448619,13.83696729,14.25,1.707171417,1,3.2,1734.636726,120,29.23171757,307.7396629,119.8593082,62.32325345,93.66368762,0,9.596779474,1,42.24447349,1.8,1.3,5.221567219,11.29580505,-0.442187267,-12.92688924,6.417799718,0,2858.339663
1,41.48448619,13.83696729,14.25,1.707171417,1,3.2,1734.636726,120,29.23171757,307.7396629,119.8593082,62.32325345,93.66368762,0,9.596779474,1,42.24447349,1.8,1.3,5.221567219,11.29580505,-0.442187267,-12.92688924,6.417799718,0,2858.339663
1.01,41.62898179,13.8025578,14.5,1.850100593,1,3.2,1740.678681,120,29.33353526,309.8871872,120.695732,59.96219573,93.61947042,0,9.687840973,1,42.46964121,1.8,1.3,6.688784162,11.26535496,-0.146980692,-13.17049541,6.46727498,0,2860.487187
1.02,41.62898179,13.8025578,14.5,1.850100593,1,3.2,1740.678681,120,29.33353526,309.8871872,120.695732,59.96219573,93.61947042,0,9.687840973,1,42.46964121,1.8,1.3,6.688784162,11.26535496,-0.146980692,-13.17049541,6.46727498,0,2860.487187
1.03,41.78197079,13.77471829,14.75,1.965671574,1,3.2,1747.075779,120,29.44133775,312.1690803,121.5844901,58.03934965,93.57248659,0,9.778902472,1,42.69415308,1.8,1.3,8.136950577,11.21812822,-0.228754619,-13.41510236,6.510463622,0,2862.76908
1.04,41.78197079,13.77471829,14.75,1.965671574,1,3.2,1747.075779,120,29.44133775,312.1690803,121.5844901,58.03934965,93.57248659,0,9.778902472,1,42.69415308,1.8,1.3,8.136950577,11.21812822,-0.228754619,-13.41510236,6.510463622,0,2862.76908
1.05,41.9418137,13.87189151,15,2.061281517,1,3.2,1753.759467,120,29.55396981,314.5621442,122.5165473,56.43590019,93.52321377,0,9.784840005,1,42.70876957,1.8,1.3,9.58816652,11.24780652,0.144282616,-13.66055683,6.547431644,0,2865.162144
1.06,41.9418137,13.87189151,15,2.061281517,1,3.2,1753.759467,120,29.55396981,314.5621442,122.5165473,56.43590019,93.52321377,0,9.784840005,1,42.70876957,1.8,1.3,9.58816652,11.24780652,0.144282616,-13.66055683,6.547431644,0,2865.162144
1.07,42.08397739,13.89980387,15.25,1.840309572,1,3.2,1759.703915,120,29.65414434,316.6982036,123.3485058,59.94889183,93.47923264,0,9.831502264,1,42.82354367,1.8,1.3,11.03338459,11.1934326,-0.265352997,-13.90669252,6.578149479,0,2867.298204
1.08,42.08397739,13.89980387,15.25,1.840309572,1,3.2,1759.703915,120,29.65414434,316.6982036,123.3485058,59.94889183,93.47923264,0,9.831502264,1,42.82354367,1.8,1.3,11.03338459,11.1934326,-0.265352997,-13.90669252,6.578149479,0,2867.298204
1.09,42.08397739,13.89980387,15.25,1.840309572,1,3.2,1759.703915,120,29.65414434,316.6982036,123.3485058,59.94889183,93.47923264,0,9.831502264,1,42.82354367,1.8,1.3,11.03338459,11.1934326,-0.265352997,-13.90669252,6.578149479,0,2867.298204
1.1,42.2218784,13.92495642,15.5,1.791179866,1,3.2,1765.470122,120,29.7513152,318.777121,124.1582083,60.68960079,93.43642805,0,9.878164522,1,42.93815057,1.8,1.3,12.48291277,11.15126121,-0.20650034,-14.15334841,6.602632226,0,2869.377121
1.11,42.2218784,13.92495642,15.5,1.791179866,1,3.2,1765.470122,120,29.7513152,318.777121,124.1582083,60.68960079,93.43642805,0,9.878164522,1,42.93815057,1.8,1.3,12.48291277,11.15126121,-0.20650034,-14.15334841,6.602632226,0,2869.377121
1.12,42.35601686,13.74547673,15.75,1.748017836,1,3.2,1771.079002,120,29.84583481,320.8058415,124.9483601,61.33524785,93.394657,0,10.07083352,1,43.40962747,1.8,1.3,13.90351242,11.030812,-0.591735463,-14.40033412,6.620852113,0,2871.405842
1.13,42.35601686,13.74547673,15.75,1.748017836,1,3.2,1771.079002,120,29.84583481,320.8058415,124.9483601,61.33524785,93.394657,0,10.07083352,1,43.40962747,1.8,1.3,13.90351242,11.030812,-0.591735463,-14.40033412,6.620852113,0,2871.405842
1.14,42.52612638,13.62846895,16,2.223815308,1,3.2,1778.19198,120,29.96570115,323.387846,125.9540065,53.59040446,93.34149393,0,10.23904803,1,43.81903864,1.8,1.3,15.30128277,10.85107404,-0.885810919,-14.64749369,6.632933359,0,2873.987846
1.15,42.52612638,13.62846895,16,2.223815308,1,3.2,1778.19198,120,29.96570115,323.387846,125.9540065,53.59040446,93.34149393,0,10.23904803,1,43.81903864,1.8,1.3,15.30128277,10.85107404,-0.885810919,-14.64749369,6.632933359,0,2873.987846
1.16,42.7169118,13.52876596,16.25,2.504125016,1,3.2,1786.169502,120,30.1001366,326.2959917,127.0866792,48.99274674,93.28161566,0,10.40726255,1,44.22644964,1.8,1.3,16.67695376,10.82889163,-0.109761689,-14.8946751,6.638977105,0,2876.895992
1.17,42.7169118,13.52876596,16.25,2.504125016,1,3.2,1786.169502,120,30.1001366,326.2959917,127.0866792,48.99274674,93.28161566,0,10.40726255,1,44.22644964,1.8,1.3,16.67695376,10.82889163,-0.109761689,-14.8946751,6.638977105,0,2876.895992
1.18,42.92388248,13.44290177,16.5,2.728749525,1,3.2,1794.823796,120,30.24597687,329.4655706,128.3211757,45.28733331,93.21635451,0,10.57547706,1,44.63192707,1.8,1.3,18.01171856,10.77451852,-0.270252731,-15.14173377,6.639084771,0,2880.065571
1.19,42.92388248,13.44290177,16.5,2.728749525,1,3.2,1794.823796,120,30.24597687,329.4655706,128.3211757,45.28733331,93.21635451,0,10.57547706,1,44.63192707,1.8,1.3,18.01171856,10.77451852,-0.270252731,-15.14173377,6.639084771,0,2880.065571
1.2,43.14389639,13.76742898,16.75,2.91476883,1,3.2,1804.023481,120,30.40100794,332.8516939,129.6400125,42.19960257,93.14663475,0,10.43231957,1,44.28697004,1.8,1.3,19.37064237,10.87873203,0.520486092,-15.38860784,6.633440185,0,2883.451694
1.21,43.14389639,13.76742898,16.75,2.91476883,1,3.2,1804.023481,120,30.40100794,332.8516939,129.6400125,42.19960257,93.14663475,0,10.43231957,1,44.28697004,1.8,1.3,19.37064237,10.87873203,0.520486092,-15.38860784,6.633440185,0,2883.451694
1.22,43.31645947,13.96894557,17,2.297853016,1,3.2,1811.239052,120,30.52260316,335.5196394,130.6791314,52.0901608,93.09170217,0,10.3642356,1,44.12242618,1.8,1.3,20.73941432,11.04490678,0.834200623,-15.63513908,6.621948956,0,2886.119639
1.23,43.31645947,13.96894557,17,2.297853016,1,3.2,1811.239052,120,30.52260316,335.5196394,130.6791314,52.0901608,93.09170217,0,10.3642356,1,44.12242618,1.8,1.3,20.73941432,11.04490678,0.834200623,-15.63513908,6.621948956,0,2886.119639
1.24,43.45391189,14.15069687,17.25,1.837639533,1,3.2,1816.986502,120,30.61945793,337.6523694,131.5097931,59.46485523,93.04778958,0,10.29615162,1,43.95756285,1.8,1.3,22.11816903,11.07384631,0.145858088,-15.88118551,6.604581918,0,2888.252369
1.25,43.45391189,14.15069687,17.25,1.837639533,1,3.2,1816.986502,120,30.61945793,337.6523694,131.5097931,59.46485523,93.04778958,0,10.29615162,1,43.95756285,1.8,1.3,22.11816903,11.07384631,0.145858088,-15.88118551,6.604581918,0,2888.252369
1.26,43.55255872,14.3096416,17.5,1.32302186,1,3.2,1821.111331,120,30.68896865,339.1871515,132.1075644,67.7327481,93.01618865,0,10.22806765,1,43.79237564,1.8,1.3,23.52490503,11.11544518,0.210327711,-16.12660262,6.58131296,0,2889.787152
1.27,43.55255872,14.3096416,17.5,1.32302186,1,3.2,1821.111331,120,30.68896865,339.1871515,132.1075644,67.7327481,93.01618865,0,10.22806765,1,43.79237564,1.8,1.3,23.52490503,11.11544518,0.210327711,-16.12660262,6.58131296,0,2889.787152
1.28,43.60543807,14.0687377,17.75,0.710811953,1,3.2,1823.322434,120,30.72622966,340.0112998,132.4285559,77.59378299,92.99921957,0,10.42848386,1,44.27770839,1.8,1.3,24.90326356,11.17471762,0.300367249,-16.37117102,6.552050443,0,2890.6113
1.29,43.60543807,14.0687377,17.75,0.710811953,1,3.2,1823.322434,120,30.72622966,340.0112998,132.4285559,77.59378299,92.99921957,0,10.42848386,1,44.27770839,1.8,1.3,24.90326356,11.17471762,0.300367249,-16.37117102,6.552050443,0,2890.6113
1.3,43.60543807,14.0687377,17.75,0.710811953,1,3.2,1823.322434,120,30.72622966,340.0112998,132.4285559,77.59378299,92.99921957,0,10.42848386,1,44.27770839,1.8,1.3,24.90326356,11.17471762,0.300367249,-16.37117102,6.552050443,0,2890.6113
1.31,43.72551061,13.91556903,18,1.615992466,1,3.2,1828.34316,120,30.81083783,341.8863975,133.1588743,62.93597101,92.96061159,0,10.60141432,1,44.69428034,1.8,1.3,26.25959118,10.7167777,-2.323460333,-16.61477212,6.516941169,0,2892.486398
1.32,43.72551061,13.91556903,18,1.615992466,1,3.2,1828.34316,120,30.81083783,341.8863975,133.1588743,62.93597101,92.96061159,0,10.60141432,1,44.69428034,1.8,1.3,26.25959118,10.7167777,-2.323460333,-16.61477212,6.516941169,0,2892.486398
1.33,43.87728338,13.78743859,18.25,2.048253659,1,3.2,1834.689403,120,30.91778332,344.2639158,134.0848768,55.89898876,92.91165886,0,10.77434478,1,45.10888667,1.8,1.3,27.65410847,10.38035422,-1.711619818,-16.85728526,6.47610742,0,2894.863916
1.34,43.87728338,13.78743859,18.25,2.048253659,1,3.2,1834.689403,120,30.91778332,344.2639158,134.0848768,55.89898876,92.91165886,0,10.77434478,1,45.10888667,1.8,1.3,27.65410847,10.38035422,-1.711619818,-16.85728526,6.47610742,0,2894.863916
1.35,44.05210919,12.40965851,18.5,2.367556062,1,3.2,1841.999588,120,31.04097296,347.0127697,135.1555081,50.67594988,92.85506038,0,12.06614616,1,48.15009967,1.8,1.3,28.88766395,9.607869446,-3.943808007,-17.09828925,6.429469677,0,2897.61277
1.36,44.05210919,12.40965851,18.5,2.367556062,1,3.2,1841.999588,120,31.04097296,347.0127697,135.1555081,50.67594988,92.85506038,0,12.06614616,1,48.15009967,1.8,1.3,28.88766395,9.607869446,-3.943808007,-17.09828925,6.429469677,0,2897.61277
1.37,44.38229624,11.47895373,18.75,4.489332104,1,3.2,1855.806064,120,31.27363667,352.2342464,137.1891835,16.29695236,92.74755098,0,13.24073912,1,50.84313956,1.8,1.3,30.00713721,8.820202479,-4.03734115,-17.33783617,6.377740198,0,2902.834246
1.38,44.38229624,11.47895373,18.75,4.489332104,1,3.2,1855.806064,120,31.27363667,352.2342464,137.1891835,16.29695236,92.74755098,0,13.24073912,1,50.84313956,1.8,1.3,30.00713721,8.820202479,-4.03734115,-17.33783617,6.377740198,0,2902.834246
1.39,44.78046014,10.73365052,19,5.454144559,1,3.2,1872.454932,120,31.55419974,358.582546,139.6617371,0.564251109,92.61684046,0,14.41533207,1,53.48205085,1.8,1.3,31.03161121,8.250252977,-2.943284579,-17.5759441,6.321430987,0,2909.182546
1.4,44.78046014,10.73365052,19,5.454144559,1,3.2,1872.454932,120,31.55419974,358.582546,139.6617371,0.564251109,92.61684046,0,14.41533207,1,53.48205085,1.8,1.3,31.03161121,8.250252977,-2.943284579,-17.5759441,6.321430987,0,2909.182546
1.41,45.17689392,10.10144976,19.25,5.479162685,1,3.2,1889.031456,120,31.83354369,364.9595894,142.1454858,0,92.48553812,0,15.58992503,1,56.07834722,1.8,1.3,31.9625893,7.717627852,-2.775212926,-17.81263689,6.26096812,0,2915.559589
1.42,45.17689392,10.10144976,19.25,5.479162685,1,3.2,1889.031456,120,31.83354369,364.9595894,142.1454858,0,92.48553812,0,15.58992503,1,56.07834722,1.8,1.3,31.9625893,7.717627852,-2.775212926,-17.81263689,6.26096812,0,2915.559589
1.43,45.56913744,9.865511907,19.5,5.469241899,1,3.2,1905.432769,120,32.10993501,371.3245461,144.6245271,0,92.35448464,0,16.24115793,1,57.5030454,1.8,1.3,32.86031583,7.371182038,-1.821116776,-18.048074,6.196733507,0,2921.924546
1.44,45.56913744,9.865511907,19.5,5.469241899,1,3.2,1905.432769,120,32.10993501,371.3245461,144.6245271,0,92.35448464,0,16.24115793,1,57.5030454,1.8,1.3,32.86031583,7.371182038,-1.821116776,-18.048074,6.196733507,0,2921.924546
1.45,45.95730062,9.529050531,19.75,5.459339916,1,3.2,1921.663465,120,32.38345115,377.6774596,147.0988777,0,92.22367912,0,17.10229495,1,59.37384337,1.8,1.3,33.71143087,7.417300147,0.244527894,-18.28219235,6.128900162,0,2928.27746
1.46,45.95730062,9.529050531,19.75,5.459339916,1,3.2,1921.663465,120,32.38345115,377.6774596,147.0988777,0,92.22367912,0,17.10229495,1,59.37384337,1.8,1.3,33.71143087,7.417300147,0.244527894,-18.28219235,6.128900162,0,2928.27746
1.47,46.34148854,9.224559669,20,5.449456669,1,3.2,1937.72794,120,32.65416615,384.0183719,149.568554,0,92.09312071,0,17.96343196,1,61.23248288,1.8,1.3,34.52047452,6.158222967,-6.732757507,-18.51500033,6.057681372,0,2934.618372
1.48,46.34148854,9.224559669,20,5.449456669,1,3.2,1937.72794,120,32.65416615,384.0183719,149.568554,0,92.09312071,0,17.96343196,1,61.23248288,1.8,1.3,34.52047452,6.158222967,-6.732757507,-18.51500033,6.057681372,0,2934.618372
1.49,46.72180171,8.947652751,20.25,5.439592092,1,3.2,1953.630395,120,32.92215084,390.3473241,152.033572,0,91.96280856,0,18.82456898,1,63.08171102,1.8,1.3,35.41753895,5.548735281,-3.286404556,-18.74650853,5.983269524,0,2940.947324
1.5,46.72180171,8.947652751,20.25,5.439592092,1,3.2,1953.630395,120,32.92215084,390.3473241,152.033572,0,91.96280856,0,18.82456898,1,63.08171102,1.8,1.3,35.41753895,5.548735281,-3.286404556,-18.74650853,5.983269524,0,2940.947324
1.51,47.09833636,5.301944223,20.5,5.429746121,1,3.2,1969.374855,120,33.18747303,396.6643559,154.4939473,0,91.83274185,0,32.28278381,1,92.32787155,1.8,1.3,35.89971918,3.926233137,-8.820454616,-18.97379407,5.906268562,0,2947.264356
1.52,47.4711847,3.800789327,20.75,5.419918695,1,3.2,1984.965176,120,33.45019768,402.9695062,156.949695,0,91.70291977,0,45.74897214,1,119.5768704,1.8,1.3,36.21955651,2.787350993,-6.241233914,-19.19744213,5.82839571,0,2953.569506
1.53,47.4711847,3.800789327,20.75,5.419918695,1,3.2,1984.965176,120,33.45019768,402.9695062,156.949695,0,91.70291977,0,45.74897214,1,119.5768704,1.8,1.3,36.21955651,2.787350993,-6.241233914,-19.19744213,5.82839571,0,2953.569506
1.54,47.84043514,2.982306879,21,5.410109753,1,3.2,2000.405053,120,33.7103871,409.2628131,159.4008298,0,91.57334155,0,59.21516047,1,119.5768704,1.8,1.3,36.45366648,2.1603089,-3.463481517,-19.41769245,5.750324689,0,2959.862813
1.55,47.84043514,2.982306879,21,5.410109753,1,3.2,2000.405053,120,33.7103871,409.2628131,159.4008298,0,91.57334155,0,59.21516047,1,119.5768704,1.8,1.3,36.45366648,2.1603089,-3.463481517,-19.41769245,5.750324689,0,2959.862813
1.56,48.20617249,2.467046419,21.25,5.400319236,1,3.2,2015.698033,120,33.96810106,415.5443135,161.8473663,0,91.44400642,0,72.68134879,1,119.5768704,1.8,1.3,36.63948462,1.818163233,-1.904549539,-19.63467512,5.672412496,0,2966.144314
1.57,48.20617249,2.467046419,21.25,5.400319236,1,3.2,2015.698033,120,33.96810106,415.5443135,161.8473663,0,91.44400642,0,72.68134879,1,119.5768704,1.8,1.3,36.63948462,1.818163233,-1.904549539,-19.63467512,5.672412496,0,2966.144314
1.58,48.56847822,2.469529505,21.5,5.390547086,1,3.2,2030.847524,120,34.22339695,421.8140438,164.2893184,0,91.31491364,0,73.70378161,1,119.5768704,1.8,1.3,36.82269417,1.70465361,-0.63668034,-19.85116398,5.593884059,0,2972.414044
1.59,48.56847822,2.469529505,21.5,5.390547086,1,3.2,2030.847524,120,34.22339695,421.8140438,164.2893184,0,91.31491364,0,73.70378161,1,119.5768704,1.8,1.3,36.82269417,1.70465361,-0.63668034,-19.85116398,5.593884059,0,2972.414044
1.6,48.92743059,2.506167225,21.75,5.380793247,1,3.2,2045.856796,120,34.47632992,428.0720394,166.7267001,0,91.18606247,0,73.70378161,1,119.5768704,1.8,1.3,37.0059191,3.329740399,9.183688919,-20.0673827,5.514670351,0,2978.672039
1.61,48.92743059,2.506167225,21.75,5.380793247,1,3.2,2045.856796,120,34.47632992,428.0720394,166.7267001,0,91.18606247,0,73.70378161,1,119.5768704,1.8,1.3,37.0059191,3.329740399,9.183688919,-20.0673827,5.514670351,0,2978.672039
1.62,49.28310483,2.542736447,22,5.371057664,1,3.2,2060.728997,120,34.72695298,434.3183351,169.1595249,0,91.0574522,0,73.70378161,1,119.5768704,1.8,1.3,37.18915937,-0.249541189,-20.376725,-20.28332909,5.43477223,0,2984.918335
1.63,49.28310483,2.542736447,22,5.371057664,1,3.2,2060.728997,120,34.72695298,434.3183351,169.1595249,0,91.0574522,0,73.70378161,1,119.5768704,1.8,1.3,37.18915937,-0.249541189,-20.376725,-20.28332909,5.43477223,0,2984.918335
1.64,49.63557334,2.579237371,22.25,5.361340283,1,3.2,2075.467153,120,34.97531715,440.5529649,171.587806,0,90.92908213,0,73.70378161,1,119.5768704,1.8,1.3,37.9163398,0.08290595,1.906368131,-20.49900101,5.35419056,0,2991.152965
1.65,49.9849058,-8.390655527,22.5,5.35164105,1,3.2,2090.074178,120,35.22147153,446.7759622,174.0115565,0,90.80095157,0,-22.9761291,1,71.93966172,1.8,1.3,37.29201658,-4.082492924,-24.05668307,-20.73435297,5.262835413,0,2997.375962
1.66,49.9849058,-8.390655527,22.5,5.35164105,1,3.2,2090.074178,120,35.22147153,446.7759622,174.0115565,0,90.80095157,0,-22.9761291,1,71.93966172,1.8,1.3,37.29201658,-4.082492924,-24.05668307,-20.73435297,5.262835413,0,2997.375962
1.67,50.33116934,-9.073872038,22.75,5.341959913,1,3.2,2104.552878,120,35.46546341,452.9873598,176.4307891,0,90.67305985,0,-21.5415222,1,68.881659,1.8,1.3,36.62887417,-5.828205667,-10.15307908,-20.97043702,5.174143836,0,3003.58736
1.68,50.33116934,-9.073872038,22.75,5.341959913,1,3.2,2104.552878,120,35.46546341,452.9873598,176.4307891,0,90.67305985,0,-21.5415222,1,68.881659,1.8,1.3,36.62887417,-5.828205667,-10.15307908,-20.97043702,5.174143836,0,3003.58736
1.69,50.67442863,-9.854333841,23,5.332296823,1,3.2,2118.905959,120,35.70733838,459.18719,178.8455163,0,90.5454063,0,-20.10691531,1,65.82337786,1.8,1.3,35.92164966,-6.68973763,-5.045387461,-21.20728539,5.08827989,0,3009.78719
1.7,50.67442863,-9.854333841,23,5.332296823,1,3.2,2118.905959,120,35.70733838,459.18719,178.8455163,0,90.5454063,0,-20.10691531,1,65.82337786,1.8,1.3,35.92164966,-6.68973763,-5.045387461,-21.20728539,5.08827989,0,3009.78719
1.71,51.01474607,-10.75445595,23.25,5.322651728,1,3.2,2133.136028,120,35.94714039,465.3754843,181.2557506,0,90.41799027,0,-18.67230841,1,62.75531375,1.8,1.3,35.14760326,-7.270131391,-3.422139461,-21.44493278,5.005430559,0,3015.975484
1.72,51.01474607,-10.75445595,23.25,5.322651728,1,3.2,2133.136028,120,35.94714039,465.3754843,181.2557506,0,90.41799027,0,-18.67230841,1,62.75531375,1.8,1.3,35.14760326,-7.270131391,-3.422139461,-21.44493278,5.005430559,0,3015.975484
1.73,51.35218183,-11.31816068,23.5,5.313024579,1,3.2,2147.245603,120,36.18491185,471.5522741,183.661504,0,90.29081111,0,-17.97781653,1,61.26344269,1.8,1.3,34.33791575,-7.664088464,-2.338464277,-21.68360297,4.925824154,0,3022.152274
1.74,51.68679401,-11.71086726,23.75,5.303415328,1,3.2,2161.237112,120,36.42069369,477.7175899,186.0627885,0,90.16386821,0,-17.60212618,1,60.45395513,1.8,1.3,33.51171549,-7.939585453,-1.646121417,-21.9233734,4.849598682,0,3028.31759
1.75,51.68679401,-11.71086726,23.75,5.303415328,1,3.2,2161.237112,120,36.42069369,477.7175899,186.0627885,0,90.16386821,0,-17.60212618,1,60.45395513,1.8,1.3,33.51171549,-7.939585453,-1.646121417,-21.9233734,4.849598682,0,3028.31759
1.76,52.01863873,-12.12041621,24,5.293823927,1,3.2,2175.112903,120,36.65452547,483.8714619,188.4596159,0,90.03716093,0,-17.22643583,1,59.64246606,1.8,1.3,32.66829849,-8.215671295,-1.660388967,-22.1642193,4.776838097,0,3034.471462
1.77,52.01863873,-12.12041621,24,5.293823927,1,3.2,2175.112903,120,36.65452547,483.8714619,188.4596159,0,90.03716093,0,-17.22643583,1,59.64246606,1.8,1.3,32.66829849,-8.215671295,-1.660388967,-22.1642193,4.776838097,0,3034.471462
1.78,52.3477702,-12.54793481,24.25,5.284250329,1,3.2,2188.875241,120,36.88644538,490.0139198,190.8519977,0,89.91068866,0,-16.85074549,1,58.82874482,1.8,1.3,31.80691453,-8.375295244,-0.96614685,-22.4061137,4.7076296,0,3040.61392
1.79,52.65929423,-12.98727959,24.5,5.033206316,1,3.2,2201.90134,120,37.10595834,495.8634652,193.130295,3.904946602,89.79024742,0,-16.47505514,1,58.01255081,1.8,1.3,30.91620625,-8.586624267,-1.287192327,-22.64902711,4.642063825,0,3046.463465
1.8,52.65929423,-12.98727959,24.5,5.033206316,1,3.2,2201.90134,120,37.10595834,495.8634652,193.130295,3.904946602,89.79024742,0,-16.47505514,1,58.01255081,1.8,1.3,30.91620625,-8.586624267,-1.287192327,-22.64902711,4.642063825,0,3046.463465
1.81,52.94182128,-13.10118017,24.75,4.591874999,1,3.2,2213.714956,120,37.30503881,501.1985409,195.2082153,10.8942728,89.68039904,0,-16.5075391,1,58.08322671,1.8,1.3,30.03303571,-8.696118693,-0.670892832,-22.89303133,4.580256537,0,3051.798541
1.82,52.94182128,-13.10118017,24.75,4.591874999,1,3.2,2213.714956,120,37.30503881,501.1985409,195.2082153,10.8942728,89.68039904,0,-16.5075391,1,58.08322671,1.8,1.3,30.03303571,-8.696118693,-0.670892832,-22.89303133,4.580256537,0,3051.798541
1.83,53.21653903,-13.38547764,25,4.488906834,1,3.2,2225.202034,120,37.49861652,506.4135247,197.2393618,12.42509285,89.57302332,0,-16.32504469,1,57.68590382,1.8,1.3,29.14054419,-8.861521552,-1.01889164,-23.13801193,4.522205096,0,3057.013525
1.84,53.21653903,-13.38547764,25,4.488906834,1,3.2,2225.202034,120,37.49861652,506.4135247,197.2393618,12.42509285,89.57302332,0,-16.32504469,1,57.68590382,1.8,1.3,29.14054419,-8.861521552,-1.01889164,-23.13801193,4.522205096,0,3057.013525
1.85,53.47067531,-13.66640192,25.25,4.174152269,1,3.2,2235.828515,120,37.67769165,511.2618427,199.1276983,17.3835927,89.4731972,0,-16.14255028,1,57.28791383,1.8,1.3,28.23852735,-8.939490238,-0.482784092,-23.38392139,4.467964596,0,3061.861843
1.86,53.70299988,-13.94304676,25.5,3.834120851,1,3.2,2245.54296,120,37.84139733,515.7142543,200.8618361,22.7600519,89.38152273,0,-15.96005587,1,56.88922639,1.8,1.3,27.31563865,-8.999600001,-0.373978633,-23.63071029,4.417590612,0,3066.314254
1.87,53.70299988,-13.94304676,25.5,3.834120851,1,3.2,2245.54296,120,37.84139733,515.7142543,200.8618361,22.7600519,89.38152273,0,-15.96005587,1,56.88922639,1.8,1.3,27.31563865,-8.999600001,-0.373978633,-23.63071029,4.417590612,0,3066.314254
1.88,53.912016,-13.85081013,25.75,3.464442193,1,3.2,2254.282782,120,37.9886789,519.7364639,202.4284176,28.62587666,89.29870605,0,-16.19164477,1,57.39504806,1.8,1.3,26.40385885,-8.949535945,0.312831647,-23.8784315,4.371169467,0,3070.336464
1.89,53.912016,-13.85081013,25.75,3.464442193,1,3.2,2254.282782,120,37.9886789,519.7364639,202.4284176,28.62587666,89.29870605,0,-16.19164477,1,57.39504806,1.8,1.3,26.40385885,-8.949535945,0.312831647,-23.8784315,4.371169467,0,3070.336464
1.9,54.13002858,-13.68799805,26,3.627622731,1,3.2,2263.398783,120,38.14229976,523.9484447,204.0689117,25.88600764,89.21198201,0,-16.51701551,1,58.1038409,1.8,1.3,25.51031424,-8.839973163,0.687281628,-24.12703402,4.328666414,0,3074.548445
1.91,54.36238386,-13.53905527,26.25,3.881912886,1,3.2,2273.114511,120,38.30602708,528.4562376,205.8246195,21.66809093,89.11916725,0,-16.84238626,1,58.81061206,1.8,1.3,24.63428789,-8.701257826,0.87367286,-24.37644196,4.290018622,0,3079.056238
